id;champion_name;association_to_offender;message_count;first_time;last_time;label;message;first_id;last_id;chatlog_id
13;Riven;offender;64;00:01:09;00:43:20;1;smitless ? or with smite ? k this luck yeah surviving ignite with 10 life is luck ok ah no he is on lane u need so much help ? he always survive with no life and then shy gank 3th time now gp need help help him  XD pls pls help him he get stomped to the ground ever ganked an other lane ? only 7 ganks in 16 minutesa not bad gank XD WE NEED TOWERS FAST we got not a single tower thats must get changed why WHY GODS people like you shouldnt be gold FOCUS SIVIR ori and lucian carried to gold i know why ur mdr is so damn bad u suck hard just always 1 game for promo NOPE give me retards yeah... ori is gold with the worst mdr ever seen let lucian talk he is gold too u know not vs such a retard sry u are carried to gold and now u lose every game in gold sad sad kiddy ofc feeder these aims gold plays not that funny feeder yeah becasue of ur sivir kiddy XDDD we lost anyways becasue of these gold kiddys with a mdr of hell mdr like bronce thats i i dont play anymore XD its lost anyways i dont know why... but i only saw bad lucians since release lucian must be up with such ults XD only that low ?XD my record is 32 ^^ was a game with kata ^^ ah wp;13;13;10009
13;Sejuani;ally;16;00:01:03;00:33:42;0;easy pull pls i use smite ward? gj come top ori blue bot i fast back and come you save hp pls gj gj why don't back? gg 10 sec ult ricwn stop flame sivir so feed;13;13;10009
13;Shyvana;enemy;20;00:03:56;00:43:34;1;"gj nah u push so hard :) easy to gank bot warded? NOOO! wtf xD WORTH! gj FIZZ!! fking tard"" we can easy win... but fizz was bot #4 k gold.. riiven i think u need help.... shyvana is really stronk atm bye sry :S 4 k 5k life my record --- with ezreal gg";13;13;10009
13;Sivir;enemy;19;00:12:05;00:41:38;0;wonder why this fizz aint following could had saven 2 and getting a kill get armor gp well done 2 kills 4 bot pushable mid top drag when shyvana comes well done guys 4 bot again just protect me and we win i feel for u riven riven did a good job, were just too fed were i carried? riven knows how to focus, she just doesnt have the items for it and neither of u guys does shit in teamfights i need ga lets go full items i push bot 5,5 k gold and im full items;13;13;10009
13;Taric;ally;15;00:00:08;00:43:33;0;sry luc forgot the exhaust want heal or stun first weird how am playing with gold divisions i know gonna b bro gj ori this laaaaaag wtf flaming wont win us the game :) i think shyvana is afk gg wp;13;13;10009
14;Caitlyn;enemy;10;00:01:03;00:36:09;1;invade our blue warded heca without ghost oh this retard gj ez our jungle sleeping overthere np brb gg;14;14;1001
14;Ezreal;ally;4;00:07:34;00:28:44;1;oom ill get damage at full stack u also fed everyone else SO FUCK YOU PRO PLAYER.;14;14;1001
14;Hecarim;ally;40;00:02:05;00:32:42;1;thx meh flash ill be back ././... why would you stay in lane on low hp' read.... wards get some kennen she flashed too he was wraiths j4 ward ok jax ok free kill and you bail that steal you asked for a gank n did nothig ez mid ul way too late.. meh fed ezrela n he does nothing with that feed you go blue build.. over triforce build go in! over taking golems meh Ezreal qed n it didn't hit Seriously ezreal you do nothing i fed you n you littrally ahve done nothing with it that full Tf you did qw and ran cause you never engage with me you do nothing but run like the passive adc you are meh i was on cait but we had ezreal n kennen sitting on dead karthas defire defile* yes but you didn't move afterwards meaning his passive was fcknig you;14;14;1001
14;Jarvan IV;enemy;2;00:16:38;00:26:30;0;just let him dive u oom;14;14;1001
14;Jax;offender;28;00:01:40;00:36:05;1;then ward at dragon ward there gl hf team hf good for you ss kennen ss!!! amatuer 0 ganks top, i would like 1 hecarim report hecarim for spam and i didnt bail, jarvan knocked me up in the air watch the game ur noob sry team i missclicked, got stuck with my mouse :( nami who got wards start farm instead... gj wanted to see if dragon was left, because our support didnt ward it.. didnt saw ez Q cry cry and keep cry everyone, is that u? ez dont buy 1 more dorian :( wanna fight? 5vs4 thought we had that fight :S we cant focus jarvan ffs yes u did kenne but still u and ez was standing where karth died bg;14;14;1001
14;Karthus;enemy;3;00:05:20;00:26:48;0;gj need help top maybe thx;14;14;1001
14;Kennen;ally;10;00:05:19;00:32:44;1;sry karthus 6 40 dollars lol jax u got kill wtf? this babysit mid wtf? ok we lost i focused karth than cait u idiot cause i was dead;14;14;1001
14;Nami;ally;24;00:01:22;00:32:08;0;sona has 5 wards.... 2 pinks and her mini one i know :P i play support a lot ward kennen.... its warded i did say q when i bubble?? he's not spamming he's communicating ez, when i bubble them, poke them. otherwise you get bullied by cait poke ez you're fed.... you can fight the ward only just died dont you start on my warding when i've had tonnes up and run an oracles already says you..... you're complaining about everyone else when you died you complained about heca a lot too no ez cait beat you because you do nothing when she's stunned an in mid air you did the same top well jarvan went for me so i don't know what the rest of you were doing since he was out of it exactly i had j4 distracted so he wasn't on you lot;14;14;1001
14;Riven;enemy;5;00:16:41;00:26:34;0;jv4 go mid yea sure fight fight ok base;14;14;1001
14;Sona;enemy;14;00:00:24;00:35:00;1;Invade? Invade blue? who is the retard? sorry lag push top J4 push bot i have oracle we could do it free baron clear wait me i have pinks;14;14;1001
15;Blitzcrank;enemy;35;00:01:18;00:41:19;1;sec they know nvm go b worth fak forget logging to razer and when i clicked my mouse keys  put ward lol worth gj nvm y nvm still good :P a bit greedy fucking camp cant move lol xD i tried grab ori dat was exelent grab almost assasin died how knows u use or utli when i grabed him i see 6 wards on map 4 was mine ward ur trickets pls guys wp kha is ur lucky day xD? sure calucleted? 41drake im b MadLife tryd;15;15;10010
15;Ezreal;ally;50;00:01:02;00:42:29;1;dont know Oo hi blitz dont like it in my po ss Oo fuck he has teleport realy 3 ults for em Oo fuck it 4 guys bot -.- calm down kha stfu guys -.- ok this is lost sry guys but we have the wrong matchup no real tank (rengar) a mid you counter himself and this is what i say you do xD why dont lay gragas or morde better than ori vs kassa xD how we cant deff a dragon they get a lot of farm we cant stop them stfu you too -.- kha ? fuck it god stfu about blue blue isnt always for midlane the jungler can give you when he want GOD KHA SHUT UP -.- kha you need boots ^^ rengar come mid we neew you rengar why you build first hydra dont you tell us you are tanky xD RENGAR ok tower plus kassa a good trade i think ^^ never focus kassa when hunt -.- cant get him ok all back and deff all mid BACK ok lost gg say we all are noobs xD;15;15;10010
15;Graves;enemy;3;00:21:41;00:42:35;0;dont need yet bait gg;15;15;10010
15;Kassadin;enemy;48;00:00:28;00:42:26;0;im playing super safe against kha dont waste all the mana ahh tryn pls im winning super hard for no reason gime a gank at lvl6 im 2 cs to 6 just got double with tp take k tryn rolling too now i guess they see us rollin nvm im mid comms? let the stacks begin worth im dead pls let me i really need it sorry nice one LOL what did u expect to do? :D drag gone let graves blitz dont grab like this pls u grabbed him out off me and ww lee diving more defense wtf i got --- hp nothing in mid im bot im wording it got tp 50g raba ahahahaa #NAME? gg son dont chase ggwp ye report kha;15;15;10010
15;Kha'Zix;offender;43;00:00:34;00:42:18;1;is lb runes works on kha? i needed it graves's cs... dude it was fkn bad bronze FED KASS? YOU DIDNT GIVE SS AND HE TOOK 2 KILL AND YOU STILL TALKING? OH GOD THANKS ORIANNA PRO tp cd is 0 FKN 0 OKAY FKN 0 CD FOR TP SO IT'S ENOUGH? 64 CS 3 GANK KASSADIN 64 CS ORIANNA AND WANTS HELP have you got any more reason? slience stfu nub for flaming because he dont deserve it full of TO NUB NO nope i tried to wasted his ulti you got orianna from start? is it fair? what kind of luck is it plz just with that nub you see bronze player or worst idk please wp what kind of defense is it? snowball fucks everytime report me with that bronze;15;15;10010
15;Leona;ally;3;00:01:02;00:23:27;0;idk why even stardet ori? u said you go tanky;15;15;10010
15;Orianna;ally;64;00:05:29;00:42:31;1;i will need help dat yp he will fuck me now.. fuck please help mid... fed kass no blue for orianna, fed kass, and no help mid lol is aid ss and he use tp TP!!! U KNOW WHAT I IT?!?! TP! man i said ss i im not faster as him its obvious man please stop flame and help of ofc cause he blue and no blue its ovbious noob XDd not yet man and? my late is better just stop feed we can kha reported he is toxic.. sorry, but 0 mana no 1blue for orianna to orianna yes XD rengar, be invisible and i use ulti on u we can do an invisible ori ulti fuck bang ahah gj ulti rengar and ball on u gj 1 tf please 5 mid please stop solo 5 mid please report him please toxic all game with me u see... gold player could u report that toxic guy please? regar please go invi invisible ulti we win tfs go mid pelase tryn bot go best tf ever gg report him for toxic please;15;15;10010
15;Rengar;ally;8;00:11:18;00:38:33;0;can i get one gank i want help ty ty trynda eat me without gank had to hydra than tank need visioon need them all;15;15;10010
15;Tryndamere;enemy;20;00:00:54;00:40:07;0;Let him play like he want Ez is not affraid about a fist :D thx I think some kill for kassa can be good yep ---% my fault I just chain 3 fail moove What? got ult I'm mad about this kha Kassa still os him Obvious dude Dude I'm just so mad I push bot Dude you got luck from start Graves come nash Why the hell my r didnt work;15;15;10010
15;Warwick;enemy;54;00:00:31;00:42:29;0;dont get your runes bc why attack dmg? you go ad bc ? y allright np just asking never seen graves afk... meh thats good so i focus top and bot woh gj ult up brb i come bot ult up again gj i take blue k? no mana tryn red? ult up that was bad next time i dont ult nice wards all i deff bot i was offguard we were all splitted we need regroup we throwing hard try something else all mid or bo also you tryn pls kasa why brb spirit tryn stop solo pls no they revived upa agin :D need top too why mid seripous we will loose so we need objectives all top if we kill carri baron top tow fast graves pls all together i say the 5th time all mid! GG WP;15;15;10010
16;Annie;ally;3;00:01:20;00:34:05;0;"lots of thresh supps go ad dont wonder if he does dmg i think it was ""look at my stats i am amazing"" jarv";16;16;10011
16;Ezreal;enemy;12;00:00:50;00:29:49;1;56 ad ? so full pen must be full pen + MR well if u aint afk maybe XD pls end this as fast as possible full ad team dodge him i fail it always -.- goin for maximum poke power baron gone =/;16;16;10011
16;Jarvan IV;offender;16;00:00:36;00:34:02;1;just cover red start blue all got my good your onw mistakes op long time ago jax what a joke and you for your stats one by one gg when we are 5 you have a brain jax op jax and mid and draven lost this so hard gg op team no mdg;16;16;10011
16;Jax;ally;21;00:01:56;00:33:57;0;igniteis the new  exhaust ignite* vi no flash stay here xD need help top^^ wtf ? thx for your great help 2 aegis is till okay? jarvan op just solo and ks report jarvan ^^ cause he is playing just for stats if someone need help he dont care jarvan u know u have to engage ? u arent a squishy adc who cares me not report jarvan he is just playing for stats ^^ no help just ksing;16;16;10011
16;Leona;ally;31;00:01:07;00:34:04;0;thresh got ignite so care :p new meta on thresh? :c damn im old drag prolly warded wp jarvan :D come on team fast engage when we get in draven j4 i got aegis... dont be so greedy we forced flash and ults thats enough bot lost Yeah I know No He is one of the better in this teasm team* why report him? Well you didnt give him much choice no engage try to clear or we die way to greedy all of you i do I can see that gg wp yupp But mid was my fault picking annie;16;16;10011
16;Shen;enemy;15;00:01:17;00:33:34;0;y y works well on ze but obviously afk then lets do it i stop jax go do drake gj epic actually i hate u for what u just did ez ult up 5 against me -.- and throwi got my ult up i go top end;16;16;10011
16;Thresh;enemy;21;00:00:25;00:33:36;0;utility zed Kappa at least u gopt cs all u needed to do was click lantern and aa draven xD ez u never seen lantern? hem oved my hook lolooo j4 drag would be god good i have no wards forgto buy if anyone got gold gg that zed cant beleive it workled xd buy grteen wards pelase no slots Kappa WORTH obnnly leona up madlife;16;16;10011
16;Vi;enemy;9;00:01:02;00:33:35;0;pen ty ward gj ez take our blu no worst gj lol;16;16;10011
16;Zed;enemy;9;00:09:51;00:21:26;0;5/0 jarv gg for real? jarvan 7/0 mkey surr it thanks vi for the game WHY NO FOLLOW;16;16;10011
17;Blitzcrank;ally;5;00:02:23;00:19:37;0;lol xDD damn ez.... omg;17;17;10012
17;Caitlyn;enemy;2;00:04:08;00:13:45;0;yes NO;17;17;10012
17;Ezreal;ally;11;00:05:11;00:30:08;0;gj :p dammit gj push turret gj damn haha :D omg lucker that is what i hate we were actually playing well bot but no. bg;17;17;10012
17;Kayle;ally;36;00:04:31;00:30:10;1;fkin timing dude lemme tell yo sth givin 2 kills gives them --- g think the game is lost for that gj ooom sorry ez udyr can i have next blue no need gj vlad I TELL YOU NOT TO FIGHT aps caps hey stfu now they had ward .. UDYR STFU STFU ITS OVER WHAT LEARN TO ACCEPT THAT U CANT WIN EVERY GAME IN 20 MIN SRSLT stfu DRAKE DRAKE VLAD FOCCUS CAIT caps dat grab blitz ward gg report udyr;17;17;10012
17;Leona;enemy;5;00:02:14;00:30:07;0;ward here are you laging cait? ok fucking lags!!!! gg;17;17;10012
17;Lux;enemy;3;00:14:00;00:27:51;0;ys ty lag;17;17;10012
17;Maokai;enemy;3;00:13:40;00:30:07;0;cait blue? lux? gg;17;17;10012
17;Pantheon;enemy;4;00:07:28;00:30:07;0;so close fuck what the fuck this luck ? fuck gg;17;17;10012
17;Udyr;offender;32;00:00:26;00:28:14;1;smitless plz thx ok loose thx for help ok kayle no moove ward plz fuu omg that team e p i c noob he go like a noob in the fight ok surrend plz its over they fuck us its lost nice LISTEN ME BLITZ WARD THIS MAP OMG now surren i hate people like u dont want to surrend just for loose tie time;17;17;10012
17;Vladimir;ally;3;00:24:17;00:30:05;0;WHAT I focused Cait gg wp;17;17;10012
18;Aatrox;ally;35;00:00:41;00:29:34;1;this time no jax :) i was on promotions last game just wanted to say xD but well.. next time let me warith to lifesteal ve ,id j4 dont follow next time go blue lol i had no Q back then i say ss lux gets a kill eve kills bot and shes mid i dont get this and i have a ward let me see wheres no wards bot why is dat? troll nida suport i gnak u def ffs j4 its 2nd time this weak with u and ye u are a troll so, are u all fed? our ori asked for sup, troll nida said NO x) if i pick aatrox and say mid and she last picks ori how is dat my fault?! report nida gg wp;18;18;10013
18;Blitzcrank;enemy;30;00:00:19;00:29:33;0;#NAME? again vs this bot lane and aatrox? let me win pls luux :( better? b guys blue and drake gank bot first eve 4? 3 now am xd fuck gj renek xd go bot eve we can take other tower me too :) all warded ulti?? :( ty if i take 1 you can delete lux? y u can xd go all midd listen to me pls gg wp;18;18;10013
18;Caitlyn;ally;11;00:01:54;00:24:57;0;since aatrox is mad and goes mid i guess ori is top sigh if i just had a real sup you're lvl 4 and you're doing nothing wtf cant count nidalee which one? nidalee sup? aatrox mid? cause aatrox insisted on mid;18;18;10013
18;Evelynn;enemy;21;00:00:16;00:28:36;0;red start its j4 i dont know he have e gogo help me take blue fuck me gj bot 20 sec ulti j4 bot lol gj no smite tho pink? renek? j4 no ulti omw bot i have pink take our red lux blue? lol;18;18;10013
18;Jarvan IV;ally;17;00:01:37;00:24:17;1;ori top? no blue for me? ye thx gtfo im lvl2 cant affrod that you missed q? ye that was terrible idea okay lost of help and? stop dying rip mid y surrender pls;18;18;10013
18;Lux;enemy;6;00:07:20;00:27:36;0;no gj ^^ ^^ ^^ ^yea;18;18;10013
